Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-01-02 00:00:00-05:00,39.93399025163347,40.43621588001568,39.722771657019194,40.42682647705078,102223600,0.0,0.0
2018-01-03 00:00:00-05:00,40.490183098511274,40.964247570953226,40.35641457560373,40.419776916503906,118071600,0.0,0.0
2018-01-04 00:00:00-05:00,40.492527990410416,40.710786792933035,40.384574949985684,40.60752487182617,89738400,0.0,0.0
2018-01-05 00:00:00-05:00,40.703750670617445,41.15669082032517,40.61222370051546,41.06985855102539,94640000,0.0,0.0
2018-01-08 00:00:00-05:00,40.917320251464844,41.213021983305815,40.8187494265099,40.917320251464844,82271200,0.0,0.0
2018-01-09 00:00:00-05:00,40.964247691292925,41.083935694352036,40.69670706368473,40.91261672973633,86336000,0.0,0.0
2018-01-10 00:00:00-05:00,40.63804105355738,40.90558171547584,40.6004906074266,40.90323257446289,95839600,0.0,0.0
2018-01-11 00:00:00-05:00,40.9736297667363,41.18484829407666,40.950163428814164,41.135562896728516,74670800,0.0,0.0
2018-01-12 00:00:00-05:00,41.34678818518986,41.623718257592046,41.22240546196927,41.56035232543945,101672400,0.0,0.0
2018-01-16 00:00:00-05:00,41.750449409423986,42.10013125931942,41.33740520403028,41.34914016723633,118263600,0.0,0.0
2018-01-17 00:00:00-05:00,41.339754292155696,42.06727910092083,41.08629768651695,42.03207778930664,137547200,0.0,0.0
2018-01-18 00:00:00-05:00,42.09542225888698,42.266744785282945,41.83257636119324,42.06960678100586,124773600,0.0,0.0
2018-01-19 00:00:00-05:00,41.917075391486335,42.14472005952902,41.6354541923534,41.881874084472656,129700400,0.0,0.0
2018-01-22 00:00:00-05:00,41.60965182269676,41.7222996216562,41.445373036504044,41.53924560546875,108434400,0.0,0.0
2018-01-23 00:00:00-05:00,41.609631049527216,42.11185656287642,41.49698330680597,41.54861068725586,130756400,0.0,0.0
2018-01-24 00:00:00-05:00,41.59789761836071,41.60963257930642,40.64742307787513,40.886802673339844,204420400,0.0,0.0
2018-01-25 00:00:00-05:00,40.95486393794671,41.058125875299254,40.02081896272561,40.15693664550781,166116000,0.0,0.0
2018-01-26 00:00:00-05:00,40.36581326519146,40.36581326519146,39.91052386819251,40.250816345214844,156572000,0.0,0.0
2018-01-29 00:00:00-05:00,39.93397332185262,39.93397332185262,39.20879802409594,39.417667388916016,202561600,0.0,0.0
2018-01-30 00:00:00-05:00,38.84739780967541,39.279217239588455,38.652608879864985,39.18534469604492,184192800,0.0,0.0
2018-01-31 00:00:00-05:00,39.1618700218366,39.530327051641194,39.0750377505356,39.29329299926758,129915600,0.0,0.0
2018-02-01 00:00:00-05:00,39.23226933199359,39.57256167767225,39.13604767574447,39.37542724609375,188923200,0.0,0.0
2018-02-02 00:00:00-05:00,38.957702208902234,39.145450887556414,37.57306241821802,37.666934967041016,346375200,0.0,0.0
2018-02-05 00:00:00-05:00,37.33837313664764,38.46016679577537,36.61084843408011,36.72584533691406,290954000,0.0,0.0
2018-02-06 00:00:00-05:00,36.336265578302005,38.422614315581534,36.14147667042232,38.26068115234375,272975200,0.0,0.0
2018-02-07 00:00:00-05:00,38.27475961658197,38.347511362877434,37.3313288935791,37.441627502441406,206434400,0.0,0.0
2018-02-08 00:00:00-05:00,37.617638025563025,37.784265866830054,36.383196839821686,36.41135787963867,217562000,0.0,0.0
2018-02-09 00:00:00-05:00,37.012255851452416,37.205480239983814,35.40282207384346,36.85673141479492,282690400,0.1575,0.0
2018-02-12 00:00:00-05:00,37.34921710439755,38.61932598387106,37.115930479168966,38.341270446777344,243278000,0.0,0.0
2018-02-13 00:00:00-05:00,38.16218480046921,38.82198249059951,38.09149154873951,38.72536849975586,130196800,0.0,0.0
2018-02-14 00:00:00-05:00,38.41902485300839,39.47941260422183,38.381324910071264,39.439353942871094,162579600,0.0,0.0
2018-02-15 00:00:00-05:00,40.00961157579968,40.78723007818858,39.82345617338796,40.763668060302734,204588800,0.0,0.0
2018-02-16 00:00:00-05:00,40.61522081089618,41.19490122123614,40.47619301177695,40.6317138671875,160704400,0.0,0.0
2018-02-20 00:00:00-05:00,40.54216089165014,41.06292710816683,40.393705449229564,40.495033264160156,135722000,0.0,0.0
2018-02-21 00:00:00-05:00,40.725969389511896,41.02994570454472,40.29709962274955,40.311241149902344,149886400,0.0,0.0
2018-02-22 00:00:00-05:00,40.48326388413957,40.98989233998683,40.46205698407721,40.64821243286133,123967600,0.0,0.0
2018-02-23 00:00:00-05:00,40.923900610976254,41.390470250051976,40.893266034139415,41.355125427246094,135249600,0.0,0.0
2018-02-26 00:00:00-05:00,41.55542552975394,42.27177489318232,41.52243582740411,42.17280578613281,152648800,0.0,0.0
2018-02-27 00:00:00-05:00,42.20344770149947,42.52863093958615,41.981943834814835,42.03614044189453,155712400,0.0,0.0
2018-02-28 00:00:00-05:00,42.241142767845716,42.5616157216928,41.956018237174824,41.972511291503906,151128400,0.0,0.0
2018-03-01 00:00:00-05:00,42.07147097696251,42.36366800327985,40.68590011264929,41.237300872802734,195208000,0.0,0.0
2018-03-02 00:00:00-05:00,40.71889126552224,41.54363731246901,40.63641522258459,41.522430419921875,153816000,0.0,0.0
2018-03-05 00:00:00-05:00,41.28680004196734,41.88297348928554,41.12420662986085,41.66618347167969,113605600,0.0,0.0
2018-03-06 00:00:00-05:00,41.9230220896084,42.00313941685463,41.503580087428105,41.63082504272461,95154000,0.0,0.0
2018-03-07 00:00:00-05:00,41.22317786616008,41.43761277126165,41.06529828857356,41.244384765625,126814000,0.0,0.0
2018-03-08 00:00:00-05:00,41.35040807002752,41.73686034748171,41.25379769736946,41.6944465637207,95096400,0.0,0.0
2018-03-09 00:00:00-05:00,41.934818505844,42.4155262209469,41.800500946918824,42.41081237792969,128740800,0.0,0.0
2018-03-12 00:00:00-04:00,42.48385027656255,42.97869939855477,42.46500210036413,42.82081985473633,128828400,0.0,0.0
2018-03-13 00:00:00-04:00,43.02583138817519,43.24026626913157,42.23643358912816,42.408451080322266,126774000,0.0,0.0
2018-03-14 00:00:00-04:00,42.49092021878439,42.53804784759199,41.899457151085095,42.04791259765625,117473600,0.0,0.0
2018-03-15 00:00:00-04:00,42.06204440363286,42.472062265347326,41.960720196226994,42.097389221191406,90975200,0.0,0.0
2018-03-16 00:00:00-04:00,42.09739977305709,42.20815168997699,41.85468904336658,41.94894790649414,157618800,0.0,0.0
2018-03-19 00:00:00-04:00,41.784003706662105,41.81934853673094,40.92155389689894,41.308006286621094,133787200,0.0,0.0
2018-03-20 00:00:00-04:00,41.29386520385742,41.66146579095869,41.223171953505314,41.29386520385742,78597600,0.0,0.0
2018-03-21 00:00:00-04:00,41.24672702789867,41.25850983357466,40.356001572027665,40.358360290527344,148219600,0.0,0.0
2018-03-22 00:00:00-04:00,40.059099226315716,40.69061741763878,39.729202200342165,39.78811264038086,165963200,0.0,0.0
2018-03-23 00:00:00-04:00,39.679723769604465,40.040255446962874,38.86676025390625,38.86676025390625,164115200,0.0,0.0
2018-03-26 00:00:00-04:00,39.604325657646896,40.78960382169523,39.220228308987124,40.71184158325195,150164800,0.0,0.0
2018-03-27 00:00:00-04:00,40.92626059766083,41.27265428475455,39.33332353816898,39.66793441772461,163690400,0.0,0.0
2018-03-28 00:00:00-04:00,39.41109379549831,40.0638226337398,38.92567222897971,39.22964859008789,166674000,0.0,0.0
2018-03-29 00:00:00-04:00,39.54304156007836,40.47147063196925,39.328606704264416,39.535972595214844,153594000,0.0,0.0
2018-04-02 00:00:00-04:00,39.26734364216447,39.80932042170238,38.75600144272291,39.27676773071289,150347200,0.0,0.0
2018-04-03 00:00:00-04:00,39.50298289009489,39.764545376842435,38.85261295346133,39.67971420288086,121112000,0.0,0.0
2018-04-04 00:00:00-04:00,38.852616090550384,40.53273946141442,38.82669535209121,40.43848419189453,138422000,0.0,0.0
2018-04-05 00:00:00-04:00,40.66705348605198,41.05586093377513,40.54923261151675,40.718894958496094,107732800,0.0,0.0
2018-04-06 00:00:00-04:00,40.287675700962644,40.64349349687593,39.63494695894709,39.677364349365234,140021200,0.0,0.0
2018-04-09 00:00:00-04:00,40.03082603416615,40.787234121145154,40.02375706853891,40.070884704589844,116070800,0.0,0.0
2018-04-10 00:00:00-04:00,40.76602547165292,41.001667237385014,40.41963178837809,40.82493591308594,113634400,0.0,0.0
2018-04-11 00:00:00-04:00,40.584581181460756,40.98281634944289,40.459691330575104,40.63406753540039,89726400,0.0,0.0
2018-04-12 00:00:00-04:00,40.86263904418833,41.23730858495717,40.77544914673815,41.0346565246582,91557200,0.0,0.0
2018-04-13 00:00:00-04:00,41.18546597346766,41.43524566042456,40.96632086549492,41.173683166503906,100497200,0.0,0.0
2018-04-16 00:00:00-04:00,41.24437536607009,41.51772066001814,41.19724773501885,41.43053436279297,86313600,0.0,0.0
2018-04-17 00:00:00-04:00,41.588424106556324,42.16574581867566,41.569572330389704,42.000797271728516,106421600,0.0,0.0
2018-04-18 00:00:00-04:00,41.89945950796199,42.13745997958061,41.68031440365616,41.90652847290039,83018000,0.0,0.0
2018-04-19 00:00:00-04:00,40.94510902406339,41.329206225642714,40.68590525745054,40.718894958496094,139235200,0.0,0.0
2018-04-20 00:00:00-04:00,40.20048136914202,40.34657809402919,38.98221043687875,39.0505485534668,261964400,0.0,0.0
2018-04-23 00:00:00-04:00,39.31210458392442,39.33331147362349,38.66644504232186,38.937435150146484,146062000,0.0,0.0
2018-04-24 00:00:00-04:00,39.0387745541616,39.19429899705882,37.99016931755155,38.39547348022461,134768000,0.0,0.0
2018-04-25 00:00:00-04:00,38.32006771069586,38.97986545854472,38.27058494708206,38.56277847290039,113528400,0.0,0.0
2018-04-26 00:00:00-04:00,38.673524534661865,39.052907912420274,38.49679321450623,38.69709014892578,111852000,0.0,0.0
2018-04-27 00:00:00-04:00,38.64524313476729,38.723005335962576,37.851131667287476,38.249366760253906,142623200,0.0,0.0
2018-04-30 00:00:00-04:00,38.20460519026829,39.4134451477928,38.13626705650611,38.942161560058594,169709600,0.0,0.0
2018-05-01 00:00:00-04:00,39.21314234724244,39.870581211910206,38.94451091068036,39.84701919555664,214277600,0.0,0.0
2018-05-02 00:00:00-04:00,41.29151415237828,41.88533253175076,40.95454808350027,41.607276916503906,266157600,0.0,0.0
2018-05-03 00:00:00-04:00,41.444677504077866,41.826416037885345,41.10535276486756,41.682674407958984,136272800,0.0,0.0
2018-05-04 00:00:00-04:00,42.00315707023616,43.41700807961298,41.98430529197139,43.31803894042969,224805200,0.0,0.0
2018-05-07 00:00:00-04:00,43.63613419599686,44.222883402962815,43.53480997715137,43.63142395019531,169805600,0.0,0.0
2018-05-08 00:00:00-04:00,43.59136869636416,43.88120704255573,43.280319859976906,43.841148376464844,113611200,0.0,0.0
2018-05-09 00:00:00-04:00,43.95897205391952,44.159265397142114,43.645568074468635,44.14984130859375,92844800,0.0,0.0
2018-05-10 00:00:00-04:00,44.2393836603036,44.85911902088463,44.218173170035804,44.78135681152344,111957200,0.0,0.0
2018-05-11 00:00:00-04:00,44.823939562481186,44.95877142248045,44.341374693233654,44.61104202270508,104848800,0.1825,0.0
2018-05-14 00:00:00-04:00,44.710395336057,44.833402569927514,44.43836378619095,44.506961822509766,83115200,0.0,0.0
2018-05-15 00:00:00-04:00,44.182881405213294,44.25148303938464,43.78547848391133,44.102455139160156,94780800,0.0,0.0
2018-05-16 00:00:00-04:00,44.014935456791115,44.580290778639664,43.998375195944654,44.51405334472656,76732400,0.0,0.0
2018-05-17 00:00:00-04:00,44.47146613057309,44.686727816946465,44.08352369806824,44.23255157470703,69176000,0.0,0.0
2018-05-18 00:00:00-04:00,44.279874206223006,44.42653431327722,44.0291313356569,44.07170867919922,73190800,0.0,0.0
2018-05-21 00:00:00-04:00,44.47147176599558,44.77189176145005,44.21363271617887,44.383949279785156,73603200,0.0,0.0
2018-05-22 00:00:00-04:00,44.56137319864113,44.67964841905627,44.18289104952335,44.27278137207031,60962800,0.0,0.0
2018-05-23 00:00:00-04:00,44.08117554425509,44.58975754192542,43.94160804270139,44.556640625,80233600,0.0,0.0
2018-05-24 00:00:00-04:00,44.65362554309607,44.67018219621864,44.04805702169215,44.506961822509766,92936000,0.0,0.0
2018-05-25 00:00:00-04:00,44.5258828228153,44.86178397307931,44.388683151388115,44.60867691040039,69844000,0.0,0.0
2018-05-29 00:00:00-04:00,44.37685652361795,44.64888804007304,44.204172132642654,44.447818756103516,90056400,0.0,0.0
2018-05-30 00:00:00-04:00,44.405240380717444,44.47147420247396,44.18288243218946,44.35319900512695,74762000,0.0,0.0
2018-05-31 00:00:00-04:00,44.28696812918716,44.52588274430976,44.03149325278761,44.20417404174805,109931200,0.0,0.0
2018-06-01 00:00:00-04:00,44.469111990917085,45.00607881211757,44.412338594235976,45.00135040283203,93770000,0.0,0.0
2018-06-04 00:00:00-04:00,45.33252676213249,45.753586262007424,45.263928721815624,45.377471923828125,105064800,0.0,0.0
2018-06-05 00:00:00-04:00,45.670792158905925,45.87658987304601,45.502839769459946,45.727561950683594,86264000,0.0,0.0
2018-06-06 00:00:00-04:00,45.80326830919342,45.90971529798077,45.39876542043306,45.88605880737305,83734400,0.0,0.0
2018-06-07 00:00:00-04:00,45.92389499108366,45.938087437716206,45.49810354474371,45.76304244995117,85388800,0.0,0.0
2018-06-08 00:00:00-04:00,45.22134639221917,45.41768368712843,44.890177225789806,45.346717834472656,106627200,0.0,0.0
2018-06-11 00:00:00-04:00,45.26391172082243,45.4105717853982,44.99424446140816,45.23552322387695,73234000,0.0,0.0
2018-06-12 00:00:00-04:00,45.2733912911376,45.561983134058856,45.2166178827114,45.48392105102539,67644400,0.0,0.0
2018-06-13 00:00:00-04:00,45.5170355050327,45.62585029625447,45.048666641672256,45.11016845703125,86553600,0.0,0.0
2018-06-14 00:00:00-04:00,45.311243879131695,45.31597589925,44.996631316529296,45.13383102416992,86440400,0.0,0.0
2018-06-15 00:00:00-04:00,44.95166917947453,44.98242188442345,44.53297398917288,44.67017364501953,246876800,0.0,0.0
2018-06-18 00:00:00-04:00,44.44308903939621,44.76006570008176,44.28223289505848,44.646522521972656,73939600,0.0,0.0
2018-06-19 00:00:00-04:00,43.79495297977364,44.0764486108583,43.39518211609701,43.92505645751953,134314000,0.0,0.0
2018-06-20 00:00:00-04:00,44.08117613471088,44.282241843925135,43.93451240681388,44.11665725708008,82514800,0.0,0.0
2018-06-21 00:00:00-04:00,44.29407499333364,44.554281951102645,43.74764399149242,43.87065124511719,102847600,0.0,0.0
2018-06-22 00:00:00-04:00,44.02676445446986,44.03386067854398,43.69086328022703,43.74290466308594,108801600,0.0,0.0
2018-06-25 00:00:00-04:00,43.383344149401005,43.742901786561845,42.7517549820262,43.09238815307617,126652400,0.0,0.0
2018-06-26 00:00:00-04:00,43.2863617065948,44.123748586875465,43.17991113234928,43.626991271972656,98276800,0.0,0.0
2018-06-27 00:00:00-04:00,43.816225005599165,44.30115399685234,43.5323652771373,43.56311798095703,101141200,0.0,0.0
2018-06-28 00:00:00-04:00,43.54893491201409,44.048056455730084,43.47796906225165,43.880104064941406,69460800,0.0,0.0
2018-06-29 00:00:00-04:00,44.06697719592457,44.2798747446439,43.26743921185514,43.78784942626953,90950800,0.0,0.0
2018-07-02 00:00:00-04:00,43.4826980555683,44.30589247089848,43.38807572597858,44.277503967285156,70925200,0.0,0.0
2018-07-03 00:00:00-04:00,44.42180820300146,44.459657141944504,43.41646877272045,43.5063591003418,55819200,0.0,0.0
2018-07-05 00:00:00-04:00,43.8233283989184,44.095363540706394,43.591510003847155,43.8564453125,66416800,0.0,0.0
2018-07-06 00:00:00-04:00,43.861174123447604,44.5731895181121,43.80913274741524,44.464378356933594,69940800,0.0,0.0
2018-07-09 00:00:00-04:00,44.82630080014565,45.105428539599686,44.77899144204003,45.0817756652832,79026400,0.0,0.0
2018-07-10 00:00:00-04:00,45.11252874195781,45.247360594137255,44.98715370821526,45.02737045288086,63756400,0.0,0.0
2018-07-11 00:00:00-04:00,44.58975627317487,44.892540536298526,44.37922653382369,44.44309616088867,75326000,0.0,0.0
2018-07-12 00:00:00-04:00,44.83340674493447,45.278122748398104,44.78136535689199,45.188232421875,72164400,0.0,0.0
2018-07-13 00:00:00-04:00,45.2000596236482,45.379836663073824,45.15747866647142,45.25919723510742,50055600,0.0,0.0
2018-07-16 00:00:00-04:00,45.30413169769024,45.57143118391494,45.04392482493433,45.15983581542969,60172400,0.0,0.0
2018-07-17 00:00:00-04:00,44.885439797441066,45.38692550602283,44.75533635149596,45.287574768066406,62138000,0.0,0.0
2018-07-18 00:00:00-04:00,45.365644415536565,45.37037643512688,44.92802464500332,45.03920364379883,65573600,0.0,0.0
2018-07-19 00:00:00-04:00,44.87125523932698,45.547789667710234,44.87125523932698,45.38930130004883,81147200,0.0,0.0
2018-07-20 00:00:00-04:00,45.36564356932456,45.51939991314476,44.98479721255897,45.28521728515625,82704800,0.0,0.0
2018-07-23 00:00:00-04:00,45.105426639977246,45.408214459941114,44.84049135816543,45.32542037963867,63957600,0.0,0.0
2018-07-24 00:00:00-04:00,45.52412856950146,45.81035617192052,45.42950984329037,45.654232025146484,74791600,0.0,0.0
2018-07-25 00:00:00-04:00,45.66842389108969,46.0918511677494,45.51939597020719,46.084754943847656,66839600,0.0,0.0
2018-07-26 00:00:00-04:00,46.035078932478655,46.35442345403334,45.79852850450425,45.940460205078125,76304000,0.0,0.0
